id,step_orders,fixed_term,variable_term,condition,load_gradient
9507917,"9507917_01_01,9507917_01_02,9507917_01_03,9507917_01_04,9507917_01_05,9507917_01_06,9507917_01_07,9507917_01_08,9507917_01_09,9507917_02_01,9507917_02_02,9507917_02_03,9507917_02_04,9507917_02_05,9507917_02_06,9507917_02_07,9507917_02_08,9507917_02_09,9507917_03_01,9507917_03_02,9507917_03_03,9507917_03_04,9507917_03_05,9507917_03_06,9507917_03_07,9507917_03_08,9507917_03_09,9507917_04_01,9507917_04_02,9507917_04_03,9507917_04_04,9507917_04_05,9507917_04_06,9507917_04_07,9507917_04_08,9507917_04_09,9507917_05_01,9507917_05_02,9507917_05_03,9507917_05_04,9507917_05_05,9507917_05_06,9507917_05_07,9507917_05_08,9507917_05_09,9507917_06_01,9507917_06_02,9507917_06_03,9507917_06_04,9507917_06_05,9507917_06_06,9507917_06_07,9507917_06_08,9507917_06_09,9507917_07_01,9507917_07_02,9507917_07_03,9507917_07_04,9507917_07_05,9507917_07_06,9507917_07_07,9507917_07_08,9507917_07_09,9507917_08_01,9507917_08_02,9507917_08_03,9507917_08_04,9507917_08_05,9507917_08_06,9507917_08_07,9507917_08_08,9507917_08_09,9507917_09_01,9507917_09_02,9507917_09_03,9507917_09_04,9507917_09_05,9507917_09_06,9507917_09_07,9507917_09_08,9507917_09_09,9507917_10_01,9507917_10_02,9507917_10_03,9507917_10_04,9507917_10_05,9507917_10_06,9507917_10_07,9507917_10_08,9507917_10_09,9507917_11_01,9507917_11_02,9507917_11_03,9507917_11_04,9507917_11_05,9507917_11_06,9507917_11_07,9507917_11_08,9507917_11_09,9507917_12_01,9507917_12_02,9507917_12_03,9507917_12_04,9507917_12_05,9507917_12_06,9507917_12_07,9507917_12_08,9507917_12_09,9507917_13_01,9507917_13_02,9507917_13_03,9507917_13_04,9507917_13_05,9507917_13_06,9507917_13_07,9507917_13_08,9507917_13_09,9507917_14_01,9507917_14_02,9507917_14_03,9507917_14_04,9507917_14_05,9507917_14_06,9507917_14_07,9507917_14_08,9507917_14_09,9507917_15_01,9507917_15_02,9507917_15_03,9507917_15_04,9507917_15_05,9507917_15_06,9507917_15_07,9507917_15_08,9507917_15_09,9507917_16_01,9507917_16_02,9507917_16_03,9507917_16_04,9507917_16_05,9507917_16_06,9507917_16_07,9507917_16_08,9507917_16_09,9507917_17_01,9507917_17_02,9507917_17_03,9507917_17_04,9507917_17_05,9507917_17_06,9507917_17_07,9507917_17_08,9507917_17_09,9507917_18_01,9507917_18_02,9507917_18_03,9507917_18_04,9507917_18_05,9507917_18_06,9507917_18_07,9507917_18_08,9507917_18_09,9507917_19_01,9507917_19_02,9507917_19_03,9507917_19_04,9507917_19_05,9507917_19_06,9507917_19_07,9507917_19_08,9507917_19_09,9507917_20_01,9507917_20_02,9507917_20_03,9507917_20_04,9507917_20_05,9507917_20_06,9507917_20_07,9507917_20_08,9507917_20_09,9507917_21_01,9507917_21_02,9507917_21_03,9507917_21_04,9507917_21_05,9507917_21_06,9507917_21_07,9507917_21_08,9507917_21_09,9507917_22_01,9507917_22_02,9507917_22_03,9507917_22_04,9507917_22_05,9507917_22_06,9507917_22_07,9507917_22_08,9507917_22_09,9507917_23_01,9507917_23_02,9507917_23_03,9507917_23_04,9507917_23_05,9507917_23_06,9507917_23_07,9507917_23_08,9507917_23_09,9507917_24_01,9507917_24_02,9507917_24_03,9507917_24_04,9507917_24_05,9507917_24_06,9507917_24_07,9507917_24_08,9507917_24_09",0.0,131.9,MIC,0.0
9507918,"9507918_01_01,9507918_02_01,9507918_03_01,9507918_04_01,9507918_05_01,9507918_05_02,9507918_05_03,9507918_06_01,9507918_06_02,9507918_06_03,9507918_07_01,9507918_07_02,9507918_07_03,9507918_07_04,9507918_07_05,9507918_07_06,9507918_07_07,9507918_07_08,9507918_07_09,9507918_07_10,9507918_07_11,9507918_07_12,9507918_07_13,9507918_07_14,9507918_08_01,9507918_08_02,9507918_08_03,9507918_08_04,9507918_08_05,9507918_08_06,9507918_08_07,9507918_08_08,9507918_08_09,9507918_08_10,9507918_08_11,9507918_08_12,9507918_08_13,9507918_08_14,9507918_09_01,9507918_09_02,9507918_09_03,9507918_09_04,9507918_09_05,9507918_09_06,9507918_09_07,9507918_09_08,9507918_09_09,9507918_09_10,9507918_09_11,9507918_09_12,9507918_09_13,9507918_09_14,9507918_10_01,9507918_10_02,9507918_10_03,9507918_10_04,9507918_10_05,9507918_10_06,9507918_10_07,9507918_10_08,9507918_10_09,9507918_10_10,9507918_10_11,9507918_10_12,9507918_10_13,9507918_11_01,9507918_11_02,9507918_11_03,9507918_11_04,9507918_11_05,9507918_11_06,9507918_11_07,9507918_11_08,9507918_11_09,9507918_11_10,9507918_11_11,9507918_11_12,9507918_11_13,9507918_12_01,9507918_12_02,9507918_12_03,9507918_12_04,9507918_12_05,9507918_12_06,9507918_12_07,9507918_12_08,9507918_12_09,9507918_12_10,9507918_12_11,9507918_12_12,9507918_12_13,9507918_13_01,9507918_13_02,9507918_13_03,9507918_13_04,9507918_13_05,9507918_13_06,9507918_13_07,9507918_13_08,9507918_13_09,9507918_13_10,9507918_13_11,9507918_13_12,9507918_13_13,9507918_14_01,9507918_14_02,9507918_14_03,9507918_14_04,9507918_14_05,9507918_14_06,9507918_14_07,9507918_14_08,9507918_14_09,9507918_14_10,9507918_14_11,9507918_14_12,9507918_14_13,9507918_15_01,9507918_15_02,9507918_15_03,9507918_15_04,9507918_15_05,9507918_15_06,9507918_15_07,9507918_15_08,9507918_15_09,9507918_15_10,9507918_15_11,9507918_15_12,9507918_15_13,9507918_16_01,9507918_16_02,9507918_16_03,9507918_16_04,9507918_16_05,9507918_16_06,9507918_16_07,9507918_16_08,9507918_16_09,9507918_16_10,9507918_16_11,9507918_16_12,9507918_16_13,9507918_17_01,9507918_17_02,9507918_17_03,9507918_17_04,9507918_17_05,9507918_17_06,9507918_17_07,9507918_17_08,9507918_17_09,9507918_17_10,9507918_17_11,9507918_17_12,9507918_17_13,9507918_18_01,9507918_18_02,9507918_18_03,9507918_18_04,9507918_18_05,9507918_18_06,9507918_18_07,9507918_18_08,9507918_18_09,9507918_18_10,9507918_18_11,9507918_18_12,9507918_18_13,9507918_19_01,9507918_19_02,9507918_19_03,9507918_19_04,9507918_19_05,9507918_19_06,9507918_19_07,9507918_19_08,9507918_19_09,9507918_19_10,9507918_19_11,9507918_19_12,9507918_19_13,9507918_20_01,9507918_20_02,9507918_20_03,9507918_20_04,9507918_20_05,9507918_20_06,9507918_20_07,9507918_20_08,9507918_20_09,9507918_20_10,9507918_20_11,9507918_20_12,9507918_20_13,9507918_21_01,9507918_21_02,9507918_21_03,9507918_21_04,9507918_21_05,9507918_21_06,9507918_21_07,9507918_21_08,9507918_21_09,9507918_21_10,9507918_21_11,9507918_21_12,9507918_21_13,9507918_22_01,9507918_22_02,9507918_22_03,9507918_22_04,9507918_22_05,9507918_22_06,9507918_22_07,9507918_22_08,9507918_22_09,9507918_22_10,9507918_22_11,9507918_22_12,9507918_22_13,9507918_23_01,9507918_23_02,9507918_23_03,9507918_23_04,9507918_23_05,9507918_23_06,9507918_23_07,9507918_23_08,9507918_23_09,9507918_23_10,9507918_23_11,9507918_23_12,9507918_23_13,9507918_24_01,9507918_24_02,9507918_24_03,9507918_24_04,9507918_24_05,9507918_24_06,9507918_24_07,9507918_24_08,9507918_24_09,9507918_24_10,9507918_24_11,9507918_24_12,9507918_24_13",0.0,138.42,MIC,0.0
9509258,"9509258_01_01,9509258_02_01,9509258_03_01,9509258_04_01,9509258_05_01,9509258_06_01,9509258_07_01,9509258_08_01,9509258_09_01,9509258_10_01,9509258_11_01,9509258_12_01,9509258_13_01,9509258_14_01,9509258_15_01,9509258_16_01,9509258_17_01,9509258_18_01,9509258_18_02,9509258_19_01,9509258_19_02,9509258_20_01,9509258_20_02,9509258_21_01,9509258_21_02,9509258_22_01,9509258_22_02,9509258_23_01,9509258_24_01",0.0,187.52,MIC,0.0
9510078,"9510078_01_01,9510078_01_02,9510078_02_01,9510078_02_02,9510078_03_01,9510078_03_02,9510078_04_01,9510078_04_02,9510078_05_01,9510078_05_02,9510078_06_01,9510078_06_02,9510078_07_01,9510078_07_02,9510078_08_01,9510078_08_02,9510078_09_01,9510078_09_02,9510078_10_01,9510078_10_02,9510078_11_01,9510078_11_02,9510078_12_01,9510078_12_02,9510078_13_01,9510078_13_02,9510078_14_01,9510078_14_02,9510078_15_01,9510078_15_02,9510078_16_01,9510078_16_02,9510078_17_01,9510078_17_02,9510078_18_01,9510078_18_02,9510078_19_01,9510078_19_02,9510078_20_01,9510078_20_02,9510078_21_01,9510078_21_02,9510078_22_01,9510078_22_02,9510078_23_01,9510078_23_02,9510078_24_01,9510078_24_02",0.0,158.6,MIC,0.0
9510079,"9510079_01_01,9510079_01_02,9510079_02_01,9510079_02_02,9510079_03_01,9510079_03_02,9510079_04_01,9510079_04_02,9510079_05_01,9510079_05_02,9510079_06_01,9510079_06_02,9510079_07_01,9510079_07_02,9510079_08_01,9510079_08_02,9510079_09_01,9510079_09_02,9510079_10_01,9510079_10_02,9510079_11_01,9510079_11_02,9510079_12_01,9510079_12_02,9510079_13_01,9510079_13_02,9510079_14_01,9510079_14_02,9510079_15_01,9510079_15_02,9510079_16_01,9510079_16_02,9510079_17_01,9510079_17_02,9510079_18_01,9510079_18_02,9510079_19_01,9510079_19_02,9510079_20_01,9510079_20_02,9510079_21_01,9510079_21_02,9510079_22_01,9510079_22_02,9510079_23_01,9510079_23_02,9510079_24_01,9510079_24_02",0.0,158.2,MIC,0.0
9510086,"9510086_01_01,9510086_02_01,9510086_03_01,9510086_04_01,9510086_05_01,9510086_06_01,9510086_07_01,9510086_08_01,9510086_09_01,9510086_10_01,9510086_11_01,9510086_12_01,9510086_13_01,9510086_14_01,9510086_15_01,9510086_16_01,9510086_17_01,9510086_18_01,9510086_18_02,9510086_19_01,9510086_19_02,9510086_20_01,9510086_20_02,9510086_20_03,9510086_20_04,9510086_20_05,9510086_20_06,9510086_20_07,9510086_20_08,9510086_20_09,9510086_20_10,9510086_21_01,9510086_21_02,9510086_21_03,9510086_21_04,9510086_21_05,9510086_21_06,9510086_21_07,9510086_21_08,9510086_21_09,9510086_21_10,9510086_22_01,9510086_22_02,9510086_22_03,9510086_22_04,9510086_22_05,9510086_22_06,9510086_22_07,9510086_22_08,9510086_22_09,9510086_22_10,9510086_23_01,9510086_23_02,9510086_23_03,9510086_23_04,9510086_23_05,9510086_23_06,9510086_23_07,9510086_23_08,9510086_23_09,9510086_23_10,9510086_24_01,9510086_24_02,9510086_24_03,9510086_24_04,9510086_24_05,9510086_24_06,9510086_24_07,9510086_24_08,9510086_24_09,9510086_24_10",0.0,146.85,MIC,0.0
9499321,"9499321_01_01,9499321_02_01,9499321_03_01,9499321_04_01,9499321_05_01,9499321_06_01,9499321_07_01,9499321_08_01,9499321_09_01,9499321_10_01,9499321_11_01,9499321_12_01,9499321_13_01,9499321_14_01,9499321_15_01,9499321_16_01,9499321_17_01,9499321_18_01,9499321_19_01,9499321_19_02,9499321_20_01,9499321_20_02,9499321_20_03,9499321_20_04,9499321_20_05,9499321_20_06,9499321_20_07,9499321_20_08,9499321_20_09,9499321_21_01,9499321_21_02,9499321_21_03,9499321_21_04,9499321_21_05,9499321_21_06,9499321_21_07,9499321_21_08,9499321_21_09,9499321_22_01,9499321_22_02,9499321_22_03,9499321_22_04,9499321_22_05,9499321_22_06,9499321_22_07,9499321_22_08,9499321_22_09,9499321_23_01,9499321_23_02,9499321_24_01",41154.0,122.54,MIC,0.0
9507861,"9507861_01_15,9507861_02_15,9507861_03_15,9507861_04_15,9507861_05_15,9507861_06_15,9507861_07_15,9507861_08_15,9507861_09_15,9507861_10_15,9507861_11_15,9507861_12_15,9507861_13_15,9507861_14_15,9507861_15_15,9507861_16_15,9507861_17_15,9507861_18_15,9507861_19_01,9507861_19_15,9507861_20_01,9507861_20_02,9507861_20_15,9507861_21_01,9507861_21_02,9507861_21_03,9507861_21_04,9507861_21_05,9507861_21_06,9507861_21_07,9507861_21_08,9507861_21_09,9507861_21_10,9507861_21_11,9507861_21_12,9507861_21_13,9507861_21_14,9507861_21_15,9507861_22_01,9507861_22_02,9507861_22_03,9507861_22_04,9507861_22_05,9507861_22_06,9507861_22_07,9507861_22_08,9507861_22_09,9507861_22_10,9507861_22_11,9507861_22_12,9507861_22_13,9507861_22_14,9507861_22_15,9507861_23_01,9507861_23_15,9507861_24_15",0.0,155.76,MIC,0.0
9507862,"9507862_01_01,9507862_01_15,9507862_02_15,9507862_03_15,9507862_04_15,9507862_05_15,9507862_06_15,9507862_07_15,9507862_08_15,9507862_09_15,9507862_10_15,9507862_11_15,9507862_12_15,9507862_13_15,9507862_14_15,9507862_15_15,9507862_16_15,9507862_17_15,9507862_18_15,9507862_19_01,9507862_19_15,9507862_20_01,9507862_20_02,9507862_20_15,9507862_21_01,9507862_21_02,9507862_21_03,9507862_21_04,9507862_21_05,9507862_21_06,9507862_21_07,9507862_21_08,9507862_21_09,9507862_21_10,9507862_21_11,9507862_21_12,9507862_21_13,9507862_21_14,9507862_21_15,9507862_22_01,9507862_22_02,9507862_22_03,9507862_22_04,9507862_22_05,9507862_22_06,9507862_22_07,9507862_22_08,9507862_22_09,9507862_22_10,9507862_22_11,9507862_22_12,9507862_22_13,9507862_22_14,9507862_22_15,9507862_23_01,9507862_23_15,9507862_24_15",0.0,180.7,MIC,0.0
9507863,"9507863_01_15,9507863_02_15,9507863_03_15,9507863_04_15,9507863_05_15,9507863_06_15,9507863_07_15,9507863_08_15,9507863_09_15,9507863_10_15,9507863_11_15,9507863_12_15,9507863_13_15,9507863_14_15,9507863_15_15,9507863_16_15,9507863_17_15,9507863_18_15,9507863_19_01,9507863_19_15,9507863_20_01,9507863_20_02,9507863_20_03,9507863_20_15,9507863_21_01,9507863_21_02,9507863_21_03,9507863_21_04,9507863_21_05,9507863_21_06,9507863_21_07,9507863_21_08,9507863_21_09,9507863_21_10,9507863_21_11,9507863_21_12,9507863_21_13,9507863_21_14,9507863_21_15,9507863_22_01,9507863_22_02,9507863_22_03,9507863_22_04,9507863_22_05,9507863_22_06,9507863_22_07,9507863_22_08,9507863_22_09,9507863_22_10,9507863_22_11,9507863_22_12,9507863_22_13,9507863_22_14,9507863_22_15,9507863_23_01,9507863_23_15,9507863_24_15",0.0,182.74,MIC,0.0
9507865,"9507865_01_15,9507865_02_15,9507865_03_15,9507865_04_15,9507865_05_15,9507865_06_15,9507865_07_15,9507865_08_15,9507865_09_15,9507865_10_15,9507865_11_15,9507865_12_15,9507865_13_15,9507865_14_15,9507865_15_15,9507865_16_15,9507865_17_01,9507865_17_15,9507865_18_01,9507865_18_15,9507865_19_01,9507865_19_15,9507865_20_01,9507865_20_02,9507865_20_15,9507865_21_01,9507865_21_02,9507865_21_03,9507865_21_04,9507865_21_05,9507865_21_06,9507865_21_07,9507865_21_08,9507865_21_09,9507865_21_10,9507865_21_11,9507865_21_12,9507865_21_15,9507865_22_01,9507865_22_02,9507865_22_03,9507865_22_04,9507865_22_05,9507865_22_06,9507865_22_07,9507865_22_08,9507865_22_09,9507865_22_10,9507865_22_11,9507865_22_12,9507865_22_15,9507865_23_01,9507865_23_15,9507865_24_15",0.0,198.76,MIC,0.0
9507866,"9507866_01_01,9507866_01_15,9507866_02_15,9507866_03_15,9507866_04_15,9507866_05_15,9507866_06_15,9507866_07_15,9507866_08_15,9507866_09_15,9507866_10_15,9507866_11_15,9507866_12_15,9507866_13_15,9507866_14_15,9507866_15_15,9507866_16_15,9507866_17_15,9507866_18_15,9507866_19_01,9507866_19_15,9507866_20_01,9507866_20_02,9507866_20_03,9507866_20_15,9507866_21_01,9507866_21_02,9507866_21_03,9507866_21_04,9507866_21_05,9507866_21_06,9507866_21_07,9507866_21_08,9507866_21_09,9507866_21_10,9507866_21_11,9507866_21_12,9507866_21_13,9507866_21_15,9507866_22_01,9507866_22_02,9507866_22_03,9507866_22_04,9507866_22_05,9507866_22_06,9507866_22_07,9507866_22_08,9507866_22_09,9507866_22_10,9507866_22_11,9507866_22_12,9507866_22_13,9507866_22_15,9507866_23_01,9507866_23_15,9507866_24_15",0.0,169.88,MIC,0.0
9507867,"9507867_01_15,9507867_02_15,9507867_03_15,9507867_04_15,9507867_05_15,9507867_06_15,9507867_07_15,9507867_08_15,9507867_09_15,9507867_10_15,9507867_11_15,9507867_12_15,9507867_13_15,9507867_14_15,9507867_15_15,9507867_16_15,9507867_17_15,9507867_18_15,9507867_19_01,9507867_19_15,9507867_20_01,9507867_20_02,9507867_20_15,9507867_21_01,9507867_21_02,9507867_21_03,9507867_21_04,9507867_21_05,9507867_21_06,9507867_21_07,9507867_21_08,9507867_21_09,9507867_21_10,9507867_21_11,9507867_21_12,9507867_21_13,9507867_21_14,9507867_21_15,9507867_22_01,9507867_22_02,9507867_22_03,9507867_22_04,9507867_22_05,9507867_22_06,9507867_22_07,9507867_22_08,9507867_22_09,9507867_22_10,9507867_22_11,9507867_22_12,9507867_22_13,9507867_22_14,9507867_22_15,9507867_23_01,9507867_23_15,9507867_24_15",0.0,173.06,MIC,0.0
9507869,"9507869_01_15,9507869_02_15,9507869_03_15,9507869_04_15,9507869_05_15,9507869_06_15,9507869_07_15,9507869_08_15,9507869_09_15,9507869_10_15,9507869_11_15,9507869_12_15,9507869_13_15,9507869_14_15,9507869_15_15,9507869_16_15,9507869_17_15,9507869_18_15,9507869_19_01,9507869_19_15,9507869_20_01,9507869_20_02,9507869_20_15,9507869_21_01,9507869_21_02,9507869_21_03,9507869_21_04,9507869_21_05,9507869_21_06,9507869_21_07,9507869_21_08,9507869_21_09,9507869_21_10,9507869_21_11,9507869_21_12,9507869_21_15,9507869_22_01,9507869_22_02,9507869_22_03,9507869_22_04,9507869_22_05,9507869_22_06,9507869_22_07,9507869_22_08,9507869_22_09,9507869_22_10,9507869_22_11,9507869_22_12,9507869_22_15,9507869_23_01,9507869_23_15,9507869_24_15",0.0,188.48,MIC,0.0
9507870,"9507870_01_15,9507870_02_15,9507870_03_15,9507870_04_15,9507870_05_15,9507870_06_15,9507870_07_15,9507870_08_15,9507870_09_15,9507870_10_15,9507870_11_15,9507870_12_15,9507870_13_15,9507870_14_15,9507870_15_01,9507870_15_15,9507870_16_01,9507870_16_15,9507870_17_01,9507870_17_15,9507870_18_01,9507870_18_15,9507870_19_01,9507870_19_15,9507870_20_01,9507870_20_15,9507870_21_01,9507870_21_02,9507870_21_03,9507870_21_04,9507870_21_05,9507870_21_06,9507870_21_07,9507870_21_08,9507870_21_09,9507870_21_10,9507870_21_11,9507870_21_15,9507870_22_01,9507870_22_02,9507870_22_03,9507870_22_04,9507870_22_05,9507870_22_06,9507870_22_07,9507870_22_08,9507870_22_09,9507870_22_10,9507870_22_11,9507870_22_15,9507870_23_01,9507870_23_15,9507870_24_15",0.0,179.33,MIC,0.0
9507872,"9507872_01_15,9507872_02_15,9507872_03_15,9507872_04_15,9507872_05_15,9507872_06_15,9507872_07_15,9507872_08_15,9507872_09_15,9507872_10_15,9507872_11_15,9507872_12_15,9507872_13_15,9507872_14_15,9507872_15_15,9507872_16_15,9507872_17_15,9507872_18_15,9507872_19_01,9507872_19_15,9507872_20_01,9507872_20_02,9507872_20_15,9507872_21_01,9507872_21_02,9507872_21_03,9507872_21_04,9507872_21_05,9507872_21_06,9507872_21_07,9507872_21_08,9507872_21_09,9507872_21_10,9507872_21_11,9507872_21_12,9507872_21_13,9507872_21_14,9507872_21_15,9507872_22_01,9507872_22_02,9507872_22_03,9507872_22_04,9507872_22_05,9507872_22_06,9507872_22_07,9507872_22_08,9507872_22_09,9507872_22_10,9507872_22_11,9507872_22_12,9507872_22_13,9507872_22_14,9507872_22_15,9507872_23_01,9507872_23_15,9507872_24_15",0.0,163.79,MIC,0.0
9507874,"9507874_01_15,9507874_02_15,9507874_03_15,9507874_04_15,9507874_05_15,9507874_06_15,9507874_07_15,9507874_08_15,9507874_09_15,9507874_10_15,9507874_11_15,9507874_12_15,9507874_13_15,9507874_14_15,9507874_15_15,9507874_16_01,9507874_16_15,9507874_17_01,9507874_17_02,9507874_17_03,9507874_17_15,9507874_18_01,9507874_18_02,9507874_18_03,9507874_18_04,9507874_18_05,9507874_18_06,9507874_18_07,9507874_18_08,9507874_18_09,9507874_18_10,9507874_18_11,9507874_18_12,9507874_18_13,9507874_18_14,9507874_18_15,9507874_19_01,9507874_19_15,9507874_20_01,9507874_20_02,9507874_20_03,9507874_20_04,9507874_20_15,9507874_21_01,9507874_21_02,9507874_21_03,9507874_21_04,9507874_21_05,9507874_21_06,9507874_21_07,9507874_21_08,9507874_21_09,9507874_21_10,9507874_21_11,9507874_21_12,9507874_21_13,9507874_21_14,9507874_21_15,9507874_22_01,9507874_22_02,9507874_22_03,9507874_22_04,9507874_22_05,9507874_22_06,9507874_22_07,9507874_22_08,9507874_22_09,9507874_22_10,9507874_22_11,9507874_22_12,9507874_22_13,9507874_22_14,9507874_22_15,9507874_23_01,9507874_23_15,9507874_24_15",0.0,155.53,MIC,0.0
9507875,"9507875_01_01,9507875_01_15,9507875_02_15,9507875_03_15,9507875_04_15,9507875_05_15,9507875_06_15,9507875_07_15,9507875_08_15,9507875_09_15,9507875_10_15,9507875_11_15,9507875_12_15,9507875_13_15,9507875_14_15,9507875_15_15,9507875_16_15,9507875_17_15,9507875_18_15,9507875_19_01,9507875_19_15,9507875_20_01,9507875_20_02,9507875_20_03,9507875_20_15,9507875_21_01,9507875_21_02,9507875_21_03,9507875_21_04,9507875_21_05,9507875_21_06,9507875_21_07,9507875_21_08,9507875_21_09,9507875_21_10,9507875_21_11,9507875_21_12,9507875_21_13,9507875_21_14,9507875_21_15,9507875_22_01,9507875_22_02,9507875_22_03,9507875_22_04,9507875_22_05,9507875_22_06,9507875_22_07,9507875_22_08,9507875_22_09,9507875_22_10,9507875_22_11,9507875_22_12,9507875_22_13,9507875_22_14,9507875_22_15,9507875_23_01,9507875_23_15,9507875_24_15",0.0,170.36,MIC,0.0
9507876,"9507876_01_15,9507876_02_15,9507876_03_15,9507876_04_15,9507876_05_15,9507876_06_15,9507876_07_15,9507876_08_15,9507876_09_15,9507876_10_15,9507876_11_15,9507876_12_15,9507876_13_15,9507876_14_15,9507876_15_15,9507876_16_15,9507876_17_15,9507876_18_15,9507876_19_01,9507876_19_15,9507876_20_01,9507876_20_02,9507876_20_03,9507876_20_15,9507876_21_01,9507876_21_02,9507876_21_03,9507876_21_04,9507876_21_05,9507876_21_06,9507876_21_07,9507876_21_08,9507876_21_09,9507876_21_10,9507876_21_11,9507876_21_12,9507876_21_13,9507876_21_14,9507876_21_15,9507876_22_01,9507876_22_02,9507876_22_03,9507876_22_04,9507876_22_05,9507876_22_06,9507876_22_07,9507876_22_08,9507876_22_09,9507876_22_10,9507876_22_11,9507876_22_12,9507876_22_13,9507876_22_14,9507876_22_15,9507876_23_01,9507876_23_15,9507876_24_15",0.0,173.14,MIC,0.0
9507877,"9507877_01_01,9507877_01_15,9507877_02_15,9507877_03_15,9507877_04_15,9507877_05_15,9507877_06_15,9507877_07_15,9507877_08_15,9507877_09_15,9507877_10_15,9507877_11_15,9507877_12_15,9507877_13_15,9507877_14_15,9507877_15_15,9507877_16_15,9507877_17_15,9507877_18_15,9507877_19_01,9507877_19_15,9507877_20_01,9507877_20_02,9507877_20_15,9507877_21_01,9507877_21_02,9507877_21_03,9507877_21_04,9507877_21_05,9507877_21_06,9507877_21_07,9507877_21_08,9507877_21_09,9507877_21_10,9507877_21_11,9507877_21_12,9507877_21_13,9507877_21_14,9507877_21_15,9507877_22_01,9507877_22_02,9507877_22_03,9507877_22_04,9507877_22_05,9507877_22_06,9507877_22_07,9507877_22_08,9507877_22_09,9507877_22_10,9507877_22_11,9507877_22_12,9507877_22_13,9507877_22_14,9507877_22_15,9507877_23_01,9507877_23_15,9507877_24_15",0.0,155.3,MIC,0.0
9507878,"9507878_01_15,9507878_02_15,9507878_03_15,9507878_04_15,9507878_05_15,9507878_06_15,9507878_07_15,9507878_08_15,9507878_09_15,9507878_10_15,9507878_11_15,9507878_12_15,9507878_13_15,9507878_14_15,9507878_15_15,9507878_16_15,9507878_17_01,9507878_17_15,9507878_18_01,9507878_18_15,9507878_19_01,9507878_19_15,9507878_20_01,9507878_20_02,9507878_20_03,9507878_20_04,9507878_20_15,9507878_21_01,9507878_21_02,9507878_21_03,9507878_21_04,9507878_21_05,9507878_21_06,9507878_21_07,9507878_21_08,9507878_21_09,9507878_21_10,9507878_21_11,9507878_21_12,9507878_21_13,9507878_21_15,9507878_22_01,9507878_22_02,9507878_22_03,9507878_22_04,9507878_22_05,9507878_22_06,9507878_22_07,9507878_22_08,9507878_22_09,9507878_22_10,9507878_22_11,9507878_22_12,9507878_22_13,9507878_22_14,9507878_22_15,9507878_23_01,9507878_23_15,9507878_24_15",0.0,240.31,MIC,0.0
9508121,"9508121_01_01,9508121_01_02,9508121_01_03,9508121_01_04,9508121_01_05,9508121_01_06,9508121_02_01,9508121_02_02,9508121_02_03,9508121_02_04,9508121_02_05,9508121_02_06,9508121_03_01,9508121_03_02,9508121_03_03,9508121_03_04,9508121_03_05,9508121_03_06,9508121_04_01,9508121_04_02,9508121_04_03,9508121_04_04,9508121_04_05,9508121_04_06,9508121_05_01,9508121_05_02,9508121_05_03,9508121_05_04,9508121_05_05,9508121_05_06,9508121_06_01,9508121_06_02,9508121_06_03,9508121_06_04,9508121_06_05,9508121_06_06,9508121_07_01,9508121_07_02,9508121_07_03,9508121_07_04,9508121_07_05,9508121_07_06,9508121_08_01,9508121_08_02,9508121_08_03,9508121_08_04,9508121_08_05,9508121_08_06,9508121_09_01,9508121_09_02,9508121_09_03,9508121_09_04,9508121_09_05,9508121_09_06,9508121_10_01,9508121_10_02,9508121_10_03,9508121_10_04,9508121_10_05,9508121_10_06,9508121_11_01,9508121_11_02,9508121_11_03,9508121_11_04,9508121_11_05,9508121_11_06,9508121_12_01,9508121_12_02,9508121_12_03,9508121_12_04,9508121_12_05,9508121_12_06,9508121_13_01,9508121_13_02,9508121_13_03,9508121_13_04,9508121_13_05,9508121_13_06,9508121_14_01,9508121_14_02,9508121_14_03,9508121_14_04,9508121_14_05,9508121_14_06,9508121_15_01,9508121_15_02,9508121_15_03,9508121_15_04,9508121_15_05,9508121_15_06,9508121_16_01,9508121_16_02,9508121_16_03,9508121_16_04,9508121_16_05,9508121_16_06,9508121_17_01,9508121_17_02,9508121_17_03,9508121_17_04,9508121_17_05,9508121_17_06,9508121_18_01,9508121_18_02,9508121_18_03,9508121_18_04,9508121_18_05,9508121_18_06,9508121_19_01,9508121_19_02,9508121_19_03,9508121_19_04,9508121_19_05,9508121_19_06,9508121_20_01,9508121_20_02,9508121_20_03,9508121_20_04,9508121_20_05,9508121_20_06,9508121_21_01,9508121_21_02,9508121_21_03,9508121_21_04,9508121_21_05,9508121_21_06,9508121_22_01,9508121_22_02,9508121_22_03,9508121_22_04,9508121_22_05,9508121_22_06,9508121_23_01,9508121_23_02,9508121_23_03,9508121_23_04,9508121_23_05,9508121_23_06,9508121_24_01,9508121_24_02,9508121_24_03,9508121_24_04,9508121_24_05,9508121_24_06",240000.0,127.0,MIC,0.0
