id,step_orders,fixed_term,condition,load_gradient,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MAP7,MAP8,MAP9,MAP10,MAP11,MAP12,MAP13,MAP14,MAP15,MAP16,MAP17,MAP18,MAP19,MAP20,MAP21,MAP22,MAP23,MAP24
9525059,"9525059_1_1, 9525059_2_1, 9525059_3_1, 9525059_4_1, 9525059_5_1, 9525059_6_1, 9525059_7_1, 9525059_8_1, 9525059_9_1, 9525059_10_1, 9525059_11_1, 9525059_12_1, 9525059_13_1, 9525059_14_1, 9525059_15_1, 9525059_16_1, 9525059_17_1, 9525059_18_1, 9525059_19_1, 9525059_20_1, 9525059_21_1, 9525059_22_1, 9525059_23_1, 9525059_24_1",1207441.0,MIC,,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0
9525061,"9525061_1_1, 9525061_2_1, 9525061_3_1, 9525061_4_1, 9525061_5_1, 9525061_6_1, 9525061_7_1, 9525061_8_1, 9525061_9_1, 9525061_10_1, 9525061_11_1, 9525061_12_1, 9525061_13_1, 9525061_14_1, 9525061_15_1, 9525061_16_1, 9525061_17_1, 9525061_18_1, 9525061_19_1, 9525061_20_1, 9525061_21_1, 9525061_22_1, 9525061_23_1, 9525061_24_1",948000.0,MIC,,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0
9525062,"9525062_20_1, 9525062_21_1, 9525062_22_1, 9525062_23_1, 9525062_24_1",189043.0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,157.0,157.0,157.0
9525063,"9525063_20_1, 9525063_21_1, 9525063_22_1, 9525063_23_1, 9525063_24_1",171661.0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0
9525064,"9525064_20_1, 9525064_21_1, 9525064_22_1, 9525064_23_1, 9525064_24_1",189057.0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,136.0
9525347,"9525347_4_1, 9525347_5_1, 9525347_6_1, 9525347_7_1, 9525347_8_1, 9525347_9_1, 9525347_10_1, 9525347_11_1, 9525347_12_1, 9525347_13_1, 9525347_14_1, 9525347_15_1, 9525347_16_1, 9525347_17_1, 9525347_18_1, 9525347_19_1, 9525347_20_1, 9525347_21_1, 9525347_22_1, 9525347_23_1, 9525347_24_1",934000.0,MIC,,0.0,0.0,0.0,100.0,230.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
9525348,"9525348_3_1, 9525348_4_1, 9525348_5_1, 9525348_6_1, 9525348_7_1, 9525348_8_1, 9525348_9_1, 9525348_10_1, 9525348_11_1, 9525348_12_1, 9525348_13_1, 9525348_14_1, 9525348_15_1, 9525348_16_1, 9525348_17_1, 9525348_18_1, 9525348_19_1, 9525348_20_1, 9525348_21_1, 9525348_22_1, 9525348_23_1, 9525348_24_1",983000.0,MIC,,0.0,0.0,90.0,130.0,130.0,130.0,235.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
9525349,"9525349_3_1, 9525349_4_1, 9525349_5_1, 9525349_6_1, 9525349_7_1, 9525349_8_1, 9525349_9_1, 9525349_10_1, 9525349_11_1, 9525349_12_1, 9525349_13_1, 9525349_14_1, 9525349_15_1, 9525349_16_1, 9525349_17_1, 9525349_18_1, 9525349_19_1, 9525349_20_1, 9525349_21_1, 9525349_22_1, 9525349_23_1, 9525349_24_1",990000.0,MIC,,0.0,0.0,100.0,230.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
9525350,"9525350_1_1, 9525350_2_1, 9525350_3_1, 9525350_4_1, 9525350_5_1, 9525350_6_1, 9525350_7_1, 9525350_8_1, 9525350_9_1, 9525350_10_1, 9525350_11_1, 9525350_12_1, 9525350_13_1, 9525350_14_1, 9525350_15_1, 9525350_16_1, 9525350_17_1, 9525350_18_1, 9525350_19_1, 9525350_20_1, 9525350_21_1, 9525350_22_1, 9525350_23_1, 9525350_24_1",853000.0,MIC,,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
9525351,"9525351_1_1, 9525351_2_1, 9525351_3_1, 9525351_4_1, 9525351_5_1, 9525351_6_1, 9525351_7_1, 9525351_8_1, 9525351_9_1, 9525351_10_1, 9525351_11_1, 9525351_12_1, 9525351_13_1, 9525351_14_1, 9525351_15_1, 9525351_16_1, 9525351_17_1, 9525351_18_1, 9525351_19_1, 9525351_20_1, 9525351_21_1, 9525351_22_1, 9525351_23_1, 9525351_24_1",910000.0,MIC,,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
9526528,"9526528_1_1, 9526528_2_1, 9526528_3_1, 9526528_4_1, 9526528_5_1, 9526528_6_1, 9526528_7_1, 9526528_8_1, 9526528_9_1, 9526528_10_1, 9526528_11_1, 9526528_12_1, 9526528_13_1, 9526528_14_1, 9526528_15_1, 9526528_16_1, 9526528_17_1, 9526528_18_1, 9526528_19_1, 9526528_20_1, 9526528_21_1, 9526528_22_1, 9526528_23_1, 9526528_24_1",676960.0,MIC,,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
9526529,"9526529_1_1, 9526529_2_1, 9526529_3_1, 9526529_4_1, 9526529_5_1, 9526529_6_1, 9526529_7_1, 9526529_8_1, 9526529_9_1, 9526529_10_1, 9526529_11_1, 9526529_12_1, 9526529_13_1, 9526529_14_1, 9526529_15_1, 9526529_16_1, 9526529_17_1, 9526529_18_1, 9526529_19_1, 9526529_20_1, 9526529_21_1, 9526529_22_1, 9526529_23_1, 9526529_24_1",625240.0,MIC,,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
9526530,"9526530_13_1, 9526530_14_1, 9526530_15_1, 9526530_16_1, 9526530_17_1, 9526530_18_1, 9526530_19_1, 9526530_20_1, 9526530_21_1, 9526530_22_1, 9526530_23_1, 9526530_24_1",254540.0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
9526531,"9526531_8_1, 9526531_9_1, 9526531_10_1, 9526531_11_1, 9526531_12_1, 9526531_13_1, 9526531_14_1, 9526531_15_1, 9526531_16_1, 9526531_17_1, 9526531_18_1, 9526531_19_1, 9526531_20_1, 9526531_21_1, 9526531_22_1, 9526531_23_1, 9526531_24_1",597720.0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0
9527108,"9527108_1_1, 9527108_2_1, 9527108_3_1, 9527108_4_1, 9527108_5_1, 9527108_6_1, 9527108_7_1, 9527108_8_1, 9527108_9_1, 9527108_10_1, 9527108_11_1, 9527108_12_1, 9527108_13_1, 9527108_14_1, 9527108_15_1, 9527108_16_1, 9527108_17_1, 9527108_18_1, 9527108_19_1, 9527108_20_1, 9527108_21_1, 9527108_22_1, 9527108_23_1, 9527108_24_1",601620.0,MIC,,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
