414 0.0 55 1193.64001465 58.13176286085919 94.94999695 58.13176286085919 46.84999847 58.13176286085919 4.27256107
244 0.0 14 938.34002686 17.890053638816948 76.52999878 17.890053638816948 40.83000183 17.890053638816948 9.40775108
226 0.0 17 1855.60998535 20.841668194680274 86.65000153 20.841668194680274 22.52000046 20.841668194680274 1.49484766
291 0.0 4 743.91998291 4 74.02999878 4.489387752161756 39.38000107 4.489387752161756 1.61195791
273 0.0 6 240.57000732 6.690017532862779 116.62999725 6.690017532862779 87.72000122 6.690017532862779 8.73284054
362 0.0 22 1330.48999023 28 98.27999878 32.13963482410982 33.77999878 32.13963482410982 7.30437803
305 0.0 4 1396.73999023 5 74.02999878 5.9391417913272635 39.38000107 5.9391417913272635 3.48900151
119 0.0 10 2537.95996094 11.791590409669695 77.5 11.791590409669695 51.02999878 11.791590409669695 7.25095797
432 0.0 10 2920.72998047 22 130.92999268 23.8721478080444 39.90000153 23.8721478080444 6.06394815
366 0.0 22 1116.15002441 28 120.5 32.14135321524553 90.52999878 32.14135321524553 8.92198849
187 0.0 8 302.17001343 9.589320537120082 119.55000305 9.589320537120082 19.75 9.589320537120082 3.00670075
237 0.0 17 2878.69995117 21.43142323153287 111.43000031 21.43142323153287 72.69999695 21.43142323153287 9.08299065
140 0.0 10 2546.54003906 11.780783627866109 101.55000305 11.780783627866109 82.68000031 11.780783627866109 8.72490025
53 0.0 24 2924.12988281 25.071101076187027 523.40002441 25.071101076187027 33.41999817 25.071101076187027 1.64075291
126 0.0 7 1492.47998047 9 131.47999573 10.60084154891536 39.38000107 10.60084154891536 6.06410646
212 0.0 34 1379.95996094 42.7622603110658 60.33000183 42.7622603110658 40.5 42.7622603110658 9.83572197
463 0.0 6 1393.70996094 7 46.22000122 8.089947020966733 39.38000107 8.089947020966733 5.31594801
189 0.0 15 2892.7199707 18.191221273262215 111.18000031 18.191221273262215 32.58000183 18.191221273262215 3.65500045
262 0.0 6 634.84002686 7.579325784394234 74.02999878 7.579325784394234 29.52000046 7.579325784394234 4.31408453
259 0.0 18 2137.51000977 23.011188113686874 59.90000153 23.011188113686874 39.29999924 23.011188113686874 0.43232206
439 0.0 5 673.26000977 11 90.05000305 11.82088204051412 46.97000122 11.82088204051412 7.78195763
330 0.0 11 1236.57995605 11.630751427534507 46.47000122 11.630751427534507 22.12999916 11.630751427534507 8.06335068
87 0.0 17 1116.4699707 18.00017156007765 77.72000122 18.00017156007765 54.0 18.00017156007765 3.77250457
226 0.0 11 1992.30004883 13.801269695756872 113.52999878 13.801269695756872 59.09999847 13.801269695756872 5.91398335
228 0.0 17 2189.37011719 20.600014512007363 91.75 20.600014512007363 45.72000122 20.600014512007363 8.41085148
395 0.0 18 1594.27001953 40 88.02999878 43.27195886754935 35.70000076 43.27195886754935 5.53445721
334 0.0 13 2403.91992188 13.600072162008615 120.43000031 13.600072162008615 54.77999878 13.600072162008615 5.39818525
219 0.0 4 2447.40991211 7 42.02999878 10.111173046400118 33.16999817 10.111173046400118 4.72094107
470 0.0 4 356.27999878 4.230559708658877 120.56999969 4.230559708658877 25.87999916 4.230559708658877 0.16449279
205 0.0 14 1141.7199707 17.64037150239795 74.02999878 17.64037150239795 39.38000107 17.64037150239795 7.45385504
364 0.0 21 2050.75 48 110.18000031 51.18114497117064 31.35000038 51.18114497117064 5.09357071
193 0.0 4 2027.04003906 7 55.29999924 10.111084575506041 32.29999924 10.111084575506041 0.75354886
26 0.0 7 901.65002441 8 73.40000153 9.330013489512291 57.84999847 9.330013489512291 1.12370098
352 0.0 14 2961.77001953 15.021689776879747 42.25 15.021689776879747 27.89999962 15.021689776879747 3.50400281
329 0.0 6 1607.81994629 6.750909127462673 105.43000031 6.750909127462673 60.16999817 6.750909127462673 4.04746294
464 0.0 5 1566.0300293 6 103.37999725 7.450196469609086 70.75 7.450196469609086 9.05346394
60 0.0 14 2862.95996094 14.449257266817865 54.90000153 14.449257266817865 45.47000122 14.449257266817865 7.3573451
42 0.0 8.689001313225956 665.0 8.689001313225956 606.90002441 8.689001313225956 39.38000107 8.689001313225956 0.32108906
112 0.0 10 1309.63000488 10.661453100503046 49.52999878 10.661453100503046 40.15000153 10.661453100503046 8.47104549
191 0.0 9 2785.31005859 10.920095199979214 93.19999695 10.920095199979214 68.97000122 10.920095199979214 4.02239895
409 0.0 5 1072.81005859 5.830335942149895 118.69999695 5.830335942149895 54.41999817 5.830335942149895 6.13166809
182 0.0 4 592.23999023 4.020389357279782 72.19999695 4.020389357279782 39.38000107 4.020389357279782 4.89297962
179 0.0 6 2988.76000977 10 74.02999878 11.251218782242272 25.57999992 11.251218782242272 8.96524906
250 0.0 14 770.53997803 17.639911599889626 67.80000305 17.639911599889626 39.38000107 17.639911599889626 9.0916748
315 0.0 9 1895.43005371 11 113.97000122 12.949555290833562 28.72999954 12.949555290833562 3.11932921
404 0.0 15 1288.77001953 16.091048112406405 82.93000031 16.091048112406405 39.20000076 16.091048112406405 2.1581285
297 0.0 7 662.86999512 8 47.16999817 9.2802441137377 38.58000183 9.2802441137377 5.38285208
303 0.0 25 2915.48999023 29 54.58000183 30.451817729585507 33.08000183 30.451817729585507 7.13661242
125 0.0 15 770.08001709 19 99.56999969 21.311971386630024 44.77999878 21.311971386630024 8.97734737
28 0.0 4 942.17999268 5 657.40002441 5.329564900103858 95.40000153 5.329564900103858 9.52313995
5 0.0 10 305.48001099 13 48.29999924 14.310821120432315 39.38000107 14.310821120432315 1.32641029
331 0.0 11 1328.31994629 11.63098126256565 140.38000488 11.63098126256565 38.34999847 11.63098126256565 8.39400291
164 0.0 11 1533.97998047 13 48.52999878 15.190214257936784 39.38000107 15.190214257936784 5.79715586
249 0.0 9 1221.9699707 9.619896964134508 125.02999878 9.619896964134508 80.0 9.619896964134508 5.94524813
146 0.0 20 372.61999512 23.340006519244408 42.34999847 23.340006519244408 39.72000122 23.340006519244408 7.03464794
152 0.0 18 2380.67993164 20.8802952461752 76.15000153 20.8802952461752 38.83000183 20.8802952461752 6.87561369
150 0.0 33 658.90997314 37.96039829737561 86.52999878 37.96039829737561 39.38000107 37.96039829737561 0.02926651
39 0.0 7 423.33999634 8 534.0 9.360475790676203 76.0 9.360475790676203 5.07377005
469 0.0 9.350607962538412 1122.18994141 9.350607962538412 128.44999695 9.350607962538412 35.91999817 9.350607962538412 7.82236624
286 0.0 10 2827.08007813 12 128.75 14.970982018201195 71.31999969 14.970982018201195 6.85940075
27 0.0 6 1213.2199707 8 96.68000031 11.070211283856557 38.83000183 11.070211283856557 8.87603378
111 0.0 6 1516.63000488 6.899217687551956 210.75999451 6.899217687551956 29.39999962 6.899217687551956 1.91286063
304 0.0 4 1863.26000977 5 62.90000153 5.940924963847844 23.07999992 5.940924963847844 5.62907076
229 0.0 38 1324.0 47.43228103630614 87.31999969 47.43228103630614 39.38000107 47.43228103630614 3.03716922
256 0.0 6 1036.64001465 9.379173448456077 55.02999878 9.379173448456077 39.38000107 9.379173448456077 6.44299126
353 0.0 7 806.28997803 7.989903014324097 43.95000076 7.989903014324097 39.38000107 7.989903014324097 1.281322
104 0.0 9.379937116618706 1651.56994629 9.379937116618706 386.79000854 9.379937116618706 66.27999878 9.379937116618706 7.17410803
7 0.0 10 1610.84997559 12 79.37999725 14.051474806836298 23.29999924 14.051474806836298 9.06053638
442 0.0 18 2683.01000977 39 101.15000153 42.01235704200868 39.38000107 42.01235704200868 4.57615089
251 0.0 29 540.23999023 48.611160627351445 96.34999847 48.611160627351445 76.5 48.611160627351445 4.76613808
66 0.0 49 1522.68005371 52.24196468413025 72.34999847 52.24196468413025 50.33000183 52.24196468413025 2.70717239
131 0.0 14 1832.34997559 15.89178887532916 134.38000488 15.89178887532916 49.16999817 15.89178887532916 1.53178728
369 0.0 23 1574.19995117 24.850922662900754 120.40000153 24.850922662900754 94.15000153 24.850922662900754 4.17719412
272 0.0 7 1816.69995117 8.290981830119957 109.25 8.290981830119957 28.72999954 8.290981830119957 4.84267712
206 0.0 14 1425.81994629 17.640831342884695 73.02999878 17.640831342884695 60.25 17.640831342884695 6.59250832
249 0.0 9 641.42999268 9.620912805725295 80.77999878 9.620912805725295 64.31999969 9.620912805725295 7.65584946
88 0.0 17 2536.47998047 17.719867093711404 370.41000366 17.719867093711404 21.70000076 17.719867093711404 9.21736526
77 0.0 37 2545.34008789 38.84212209027875 89.81999969 38.84212209027875 38.40000153 38.84212209027875 7.70667028
236 0.0 55 241.72999573 68.43313631461211 88.80000305 68.43313631461211 45.65000153 68.43313631461211 9.77634335
410 0.0 8 1617.32995605 9.799432174719778 55.88000107 9.799432174719778 32.58000183 9.799432174719778 5.46172094
224 0.0 17 1148.27001953 20.602023386400756 72.12999725 20.602023386400756 30.17000008 20.602023386400756 5.87412977
340 0.0 4 1835.5 4.720327769682813 127.30000305 4.720327769682813 65.43000031 4.720327769682813 9.09806728
222 0.0 17 579.40002441 20.60022550468902 112.56999969 20.60022550468902 39.41999817 20.60022550468902 1.77842283
303 0.0 25 720.04998779 29 75.68000031 30.452148653642777 36.77999878 30.452148653642777 0.08316632
285 0.0 10 1866.64001465 12 113.52999878 14.971296108685216 92.55000305 14.971296108685216 6.87268829
355 0.0 34 1428.56005859 40 58.75 40.87243201477046 48.47000122 40.87243201477046 8.49991322
444 0.0 22 1933.31005859 23.180579041604997 88.47000122 23.180579041604997 33.95000076 23.180579041604997 7.90565443
421 0.0 11 1568.56005859 24 63.27999878 26.080785437685226 29.27000046 26.080785437685226 9.16779327
191 0.0 9 1532.08996582 10.919941128605975 95.94999695 10.919941128605975 74.68000031 10.919941128605975 2.19897056
409 0.0 8 1619.08996582 9.801349574245867 128.94999695 9.801349574245867 30.02000046 9.801349574245867 9.98484325
379 0.0 9 2551.67993164 10 113.80000305 10.161273155834294 53.59999847 10.161273155834294 7.98896027
45 0.0 10 1860.18994141 12 68.05000305 13.680156547118765 34.88000107 13.680156547118765 0.22684368
51 0.0 3 2568.82006836 5 534.75 5.099692134270203 48.52999878 5.099692134270203 7.35313129
204 0.0 15 555.53997803 18.13122278503731 132.80000305 18.13122278503731 39.38000107 18.13122278503731 0.91935915
33 0.0 3 1581.16003418 4 504.0 4.510873319635259 78.75 4.510873319635259 5.67966318
192 0.0 8 822.15997314 10.11070569804848 104.55000305 10.11070569804848 51.58000183 10.11070569804848 1.93803227
169 0.0 13 2511.32006836 24 131.75 24.250981450641785 28.17000008 24.250981450641785 2.06558299
271 0.0 12 1148.11999512 12.329521546880361 100.12999725 12.329521546880361 67.18000031 12.329521546880361 7.5239172
328 0.0 13 2582.87011719 14.14180660428723 99.75 14.14180660428723 39.38000107 14.14180660428723 5.63559914
326 0.0 13 997.04998779 14.139727723957737 120.55000305 14.139727723957737 28.39999962 14.139727723957737 2.56970024
67 0.0 19 1433.91003418 20.151196955642895 74.02999878 20.151196955642895 39.38000107 20.151196955642895 0.34210339
407 0.0 29 1547.43005371 34 127.90000153 35.01083876944942 20.47999954 35.01083876944942 4.12490034
203 0.0 14 2481.02001953 17.64074131646492 140.52000427 17.64074131646492 52.97000122 17.64074131646492 9.9827261
108 0.0 3 1007.39001465 3 214.25999451 3.930905004066284 53.84999847 3.930905004066284 9.44483185
214 0.0 4 2132.87011719 4.329838910810661 88.27999878 4.329838910810661 43.40000153 4.329838910810661 0.0366407
423 0.0 24 2321.7199707 55 114.44999695 58.73314067106128 95.09999847 58.73314067106128 6.29427624
411 0.0 21 1333.54003906 47 87.15000153 50.231776867544795 70.94999695 50.231776867544795 4.08206415
137 0.0 19 2193.91992188 21.961906313463025 96.52999878 21.961906313463025 73.5 21.961906313463025 2.35927033
124 0.0 11 786.21002197 14 57.90000153 16.059830499146997 24.27000046 16.059830499146997 7.47646666
375 0.0 17 1106.19995117 20 135.92999268 20.580137735324843 58.83000183 20.580137735324843 8.2504406
101 0.0 23 1846.77001953 26.081781948994863 48.20000076 26.081781948994863 25.64999962 26.081781948994863 6.11277628
171 0.0 11 2278.04003906 13 108.87999725 15.191037063260318 34.29999924 15.191037063260318 8.36831284
260 0.0 18 553.08001709 23.011783422546095 63.5 23.011783422546095 43.52999878 23.011783422546095 4.4877758
242 0.0 36 1008.26000977 45.05282389273644 55.47000122 45.05282389273644 26.77000046 45.05282389273644 5.55331898
248 0.0 13 1711.82995605 15.690016207166137 104.65000153 15.690016207166137 61.72000122 15.690016207166137 3.89950395
246 0.0 27 573.78997803 34.20164650510186 102.56999969 34.20164650510186 60.33000183 34.20164650510186 4.4888382
309 0.0 10 962.78997803 11 100.97000122 11.509534890011704 63.97000122 11.509534890011704 4.63430738
382 0.0 22 1718.41003418 23.78029878307289 72.18000031 23.78029878307289 55.16999817 23.78029878307289 4.74648285
291 0.0 4 858.16998291 4 139.42999268 4.489369263981833 78.87999725 4.489369263981833 6.39686394
468 0.0 7 2312.04003906 8 49.20000076 9.28052241846335 23.22999954 9.28052241846335 6.16482353
105 0.0 12 368.92001343 12.41062222942249 263.54000854 12.41062222942249 25.10000038 12.41062222942249 5.86029673
445 0.0 13 972.70001221 28 74.47000122 29.941647380237995 19.60000038 29.941647380237995 9.39415932
241 0.0 5 709.13000488 6 107.77999878 8.99059154136787 72.18000031 8.99059154136787 9.61571026
81 0.0 3 504.44000244 3.609354226858105 359.79000854 3.609354226858105 53.52999878 3.609354226858105 3.72512007
343 0.0 22 1146.14001465 25 134.92999268 25.97021986955354 39.02999878 25.97021986955354 8.43467426
57 0.0 18 1976.76000977 18.639576156016535 504.6499939 18.639576156016535 83.43000031 18.639576156016535 6.36965942
467 0.0 6.470153652182321 1295.73999023 6.470153652182321 65.40000153 6.470153652182321 32.29999924 6.470153652182321 2.57590413
282 0.0 10 1070.43005371 11 64.37999725 11.709746904887986 25.35000038 11.709746904887986 2.83375001
321 0.0 12 150.0 12.87025531610337 113.12999725 12.87025531610337 39.38000107 12.87025531610337 2.89351583
94 0.0 22 2523.97998047 26 74.02999878 26.750660135469015 26.37999916 26.750660135469015 7.85507631
91 0.0 16 1650.82995605 17.720642364302396 416.94000244 17.720642364302396 90.80000305 17.720642364302396 3.80565739
180 0.0 3 380.6499939 4 126.94999695 5.140888030738155 19.10000038 5.140888030738155 3.04600549
157 0.0 27 1095.55004883 30.31126865348774 80.22000122 30.31126865348774 39.38000107 30.31126865348774 6.89322376
412 0.0 11 241.47000122 25 94.27999878 26.339450210421482 39.38000107 26.339450210421482 8.68063641
316 0.0 9 2177.04003906 11 114.69999695 12.951317995350783 49.47000122 12.951317995350783 9.94697762
368 0.0 25 671.09997559 55 67.09999847 59.20157196236152 42.63000107 59.20157196236152 7.85822058
46 0.0 5 2227.4699707 7 77.62999725 7.399734995221927 35.58000183 7.399734995221927 9.3790617
434 0.0 25 670.28997803 56 74.02999878 59.824401997955626 19.95000076 59.824401997955626 5.7341361
447 0.0 38 806.90997314 85 73.72000122 90.90389107625813 56.58000183 90.90389107625813 4.77331734
438 0.0 15 1624.40002441 34 135.3500061 36.04199953473191 59.65000153 36.04199953473191 4.93124342
76 0.0 6.510885647640341 2393.73999023 6.510885647640341 53.22000122 6.510885647640341 27.72999954 6.510885647640341 9.11852074
64 0.0 47 2105.65991211 49.35198674917704 70.44999695 49.35198674917704 30.70000076 49.35198674917704 4.76592016
62 0.0 19 475.26998901 20.150224942020557 608.90002441 20.150224942020557 39.38000107 20.150224942020557 6.70611668
143 0.0 58 1425.48999023 66.6426643997472 61.27999878 66.6426643997472 49.22000122 66.6426643997472 7.83798933
457 0.0 9 1448.66003418 11 108.52999878 11.28124872664418 31.04999924 11.28124872664418 9.51793766
381 0.0 22 403.29998779 23.78105553175309 98.47000122 23.78105553175309 39.38000107 23.78105553175309 3.98230362
198 0.0 9 1601.7800293 11.448968675144759 104.62999725 11.448968675144759 59.97000122 11.448968675144759 6.23077631
80 0.0 22 2057.59008789 23.51039956119088 320.04000854 23.51039956119088 53.45000076 23.51039956119088 7.59106398
261 0.0 7 2316.89990234 13 110.75 17.720619422441242 40.95000076 17.720619422441242 7.88977718
402 0.0 6 1254.33996582 12 65.40000153 12.981208055145968 32.84999847 12.981208055145968 6.29955482
159 0.0 29 1496.39001465 33.200398860747576 106.30000305 33.200398860747576 41.65000153 33.200398860747576 6.01412821
408 0.0 11 407.73999023 25 91.0 26.670550134332956 34.95000076 26.670550134332956 5.45122957
406 0.0 21 2752.68994141 46 55.20000076 49.77345508385595 34.83000183 49.77345508385595 4.47998524
218 0.0 13 2918.82006836 24 70.44999695 32.631385885265054 50.45000076 32.631385885265054 2.09368443
32 0.0 6 738.69000244 7 50.65000153 8.499313098336044 39.25 8.499313098336044 3.40170813
283 0.0 10 1396.91003418 11 61.5 11.710335637969777 42.34999847 11.710335637969777 8.16160393
9 0.0 14 1942.58996582 17 99.5 19.90976538638484 54.65000153 19.90976538638484 7.81601
354 0.0 12 590.75 27 114.55000305 28.66141309990298 40.63000107 28.66141309990298 2.82955074
367 0.0 22 798.7199707 28 79.84999847 32.14233434065998 22.25 32.14233434065998 1.21172321
424 0.0 16 1372.57995605 35 68.44999695 37.77200915939905 34.22000122 37.77200915939905 5.62750959
401 0.0 21 2495.97998047 46 106.15000153 49.6938953610059 31.02000046 49.6938953610059 5.77854824
371 0.0 17 2006.38000488 22 45.15000153 24.850774175847892 39.38000107 24.850774175847892 9.72122192
381 0.0 13 2841.17993164 13.460122829415875 133.13000488 13.460122829415875 77.34999847 13.460122829415875 9.03028679
132 0.0 8 2808.27001953 10 69.18000031 11.020782045171675 46.52999878 11.020782045171675 9.81046677
114 0.0 10 2138.39990234 10.659704075866264 123.90000153 10.659704075866264 93.15000153 10.659704075866264 2.95971513
118 0.0 19 2437.16992188 19.711227599273663 78.34999847 19.711227599273663 46.75 19.711227599273663 3.52755761
374 0.0 15 1707.92004395 15.451357323173234 104.02999878 15.451357323173234 30.79999924 15.451357323173234 2.03703737
370 0.0 15 2566.43994141 16.09146307865298 58.33000183 16.09146307865298 43.5 16.09146307865298 0.49867046
181 0.0 9 2094.43994141 9.419046243536336 141.38000488 9.419046243536336 63.63000107 9.419046243536336 4.7135725
340 0.0 5 1376.08996582 6 98.87999725 6.12051398009017 65.22000122 6.12051398009017 7.84000778
79 0.0 21 1910.81994629 23.50988258030361 342.54000854 23.50988258030361 26.37999916 23.50988258030361 3.60123587
410 0.0 5 305.64001465 5.830045951267237 140.07000732 5.830045951267237 33.15000153 5.830045951267237 5.78971291
387 0.0 22 2090.55004883 23.78058987779385 107.0 23.78058987779385 43.02999878 23.78058987779385 2.78459644
458 0.0 4 2069.12011719 6 96.09999847 7.309906335102156 74.40000153 7.309906335102156 4.90445423
197 0.0 8 2038.01000977 9.72029103259862 41.04999924 9.72029103259862 26.22999954 9.72029103259862 3.79698157
462 0.0 15 2089.97998047 22 74.02999878 24.63958415053923 39.38000107 24.63958415053923 6.6740799
11 0.0 10 2336.59008789 12 54.15000153 14.211666343283445 34.45000076 14.211666343283445 0.22256784
356 0.0 8 816.53997803 10 88.40000153 10.090334195338665 25.42000008 10.090334195338665 2.13271189
344 0.0 22 826.4699707 25 85.81999969 25.9716205607581 39.77999878 25.9716205607581 4.19606304
91 0.0 16 1653.15002441 17.72033448386693 86.69999695 17.72033448386693 43.47000122 17.72033448386693 1.98320389
321 0.0 12 2441.85009766 12.871347694004255 99.97000122 12.871347694004255 57.88000107 12.871347694004255 3.46213102
104 0.0 9.37990160509717 2764.81005859 9.37990160509717 53.16999817 9.37990160509717 20.22999954 9.37990160509717 2.6406281
81 0.0 20 715.45001221 23 75.40000153 23.511664830125067 30.17000008 23.511664830125067 9.46190548
241 0.0 5 799.23999023 6 71.87999725 8.99146194189003 50.77999878 8.99146194189003 5.80079842
183 0.0 13.249703681915982 628.78997803 13.249703681915982 56.66999817 13.249703681915982 20.77000046 13.249703681915982 3.93300295
240 0.0 5 1650.18994141 6 66.47000122 8.990220944452412 39.38000107 8.990220944452412 3.10828495
319 0.0 11 2357.44995117 13 53.72000122 13.660713039852107 43.88000107 13.660713039852107 8.63461113
301 0.0 117 2771.30004883 124.74500513102862 75.02999878 124.74500513102862 44.54999924 124.74500513102862 6.26425648
307 0.0 6 1077.47998047 14 74.02999878 14.528215077283845 39.38000107 14.528215077283845 1.59366906
460 0.0 12 2150.55004883 14 74.02999878 17.050768184731524 39.38000107 17.050768184731524 4.08069134
289 0.0 10 475.6000061 12 119.18000031 14.971168778526026 88.06999969 14.971168778526026 5.11970615
117 0.0 5 2544.13989258 5.179355691707771 131.30000305 5.179355691707771 30.85000038 5.179355691707771 6.32331991
425 0.0 10 1138.20996094 21 67.90000153 22.740540110222817 49.22000122 22.740540110222817 2.2807467
253 0.0 17 2541.84008789 26.340218526192803 100.94999695 26.340218526192803 30.29999924 26.340218526192803 0.72958499
171 0.0 2 475.8500061 2 115.34999847 2.7590561848574366 25.37999916 2.7590561848574366 5.8385582
323 0.0 15 277.42999268 15.451384568396323 103.22000122 15.451384568396323 39.75 15.451384568396323 2.6118257
156 0.0 17 1216.45996094 19.790581210876073 87.62999725 19.790581210876073 62.72000122 19.790581210876073 9.64773941
138 0.0 9 2410.62988281 10.609867059115334 74.02999878 10.609867059115334 18.52000046 10.609867059115334 4.47684383
459 0.0 4 1789.86999512 6 76.34999847 7.389472235664911 39.38000107 7.389472235664911 2.08416796
31 0.0 2 1874.39001465 3 74.12999725 4.480197679868487 21.42000008 4.480197679868487 9.37826252
275 0.0 4 1875.15002441 4.3000543316650806 91.62999725 4.3000543316650806 43.09999847 4.3000543316650806 1.3830471
172 0.0 9 2422.44995117 11 105.90000153 13.070518638725067 32.33000183 13.070518638725067 4.52365494
90 0.0 16 1306.90002441 17.72193430943334 67.72000122 17.72193430943334 46.25 17.72193430943334 0.08584316
404 0.0 15 2974.83007812 15.850201401189697 74.02999878 15.850201401189697 39.38000107 15.850201401189697 9.92761517
393 0.0 25 1986.36999512 57 105.62999725 60.610655895631396 83.05000305 60.610655895631396 7.68996906
239 0.0 17 2351.55004883 21.4320605904142 63.20000076 21.4320605904142 45.02999878 21.4320605904142 6.93238831
296 0.0 7 2919.67993164 8 51.02999878 9.281310856342117 22.25 9.281310856342117 3.47814608
221 0.0 26 1385.92004395 31.981746833225266 72.22000122 31.981746833225266 45.45000076 31.981746833225266 6.07988501
38 0.0 12 2098.12988281 17 86.52999878 18.511163339348354 40.41999817 18.511163339348354 1.11808455
203 0.0 4 1635.20996094 4.329497484911782 110.18000031 4.329497484911782 48.08000183 4.329497484911782 3.92484784
357 0.0 7 1936.65002441 9 113.37999725 10.280197946182755 76.44999695 10.280197946182755 8.79774475
255 0.0 15 285.04998779 23.01144492337647 83.31999969 23.01144492337647 21.62999916 23.01144492337647 9.59650421
243 0.0 23 389.95999146 38.722699552211594 95.65000153 38.722699552211594 25.42000008 38.722699552211594 7.78689814
58 0.0 35 2152.19995117 36.78140317257042 51.97000122 36.78140317257042 31.89999962 36.78140317257042 5.25884914
379 0.0 9 1744.27001953 10 98.02999878 10.159927502397126 63.97000122 10.159927502397126 6.76665974
194 0.0 30 2096.58007813 37.272713771848416 74.02999878 37.272713771848416 39.38000107 37.272713771848416 7.6226902
264 0.0 10 2284.91992188 12.741321470401797 138.38000488 12.741321470401797 41.97000122 12.741321470401797 6.44969702
400 0.0 18 472.47000122 41 134.27000427 43.43042205799197 59.72000122 43.43042205799197 6.77447701
69 0.0 9 1688.51000977 10.260883894429936 47.41999817 10.260883894429936 39.38000107 10.260883894429936 8.63069248
228 0.0 17 514.97998047 20.841045111485457 138.3500061 20.841045111485457 87.47000122 20.841045111485457 1.96814978
313 0.0 9 1529.38000488 11 90.55000305 12.949840966540188 39.38000107 12.949840966540188 9.16281509
210 0.0 34 2697.45996094 41.92097580192947 72.25 41.92097580192947 43.27999878 41.92097580192947 3.48473573
330 0.0 3 1417.43994141 3.6113614389153947 76.05000305 3.6113614389153947 18.97999954 3.6113614389153947 4.74778843
359 0.0 13 1979.08996582 30 84.72000122 32.142287600869906 41.13000107 32.142287600869906 5.33392715
21 0.0 15 1474.47998047 20 73.22000122 23.36143059725427 54.58000183 23.36143059725427 0.98528898
350 0.0 18 2733.16992188 18.811390280755358 111.56999969 18.811390280755358 35.0 18.811390280755358 8.91766262
347 0.0 24 748.65002441 25.972046745821064 83.31999969 25.972046745821064 60.27999878 25.972046745821064 2.58680558
436 0.0 18 730.29998779 40 100.56999969 42.5028480505624 32.34999847 42.5028480505624 6.9234271
465 0.0 9 1868.0300293 11 101.69999695 13.0801652967063 22.20000076 13.0801652967063 9.93161488
302 0.0 23 983.36999512 53 75.43000031 56.363057221419126 37.22000122 56.363057221419126 0.69352299
25 0.0 8 2281.56005859 10 62.59999847 11.489670804214484 47.66999817 11.489670804214484 3.37864661
